timestamp,raspberry_id,codigobarras,filial_id
2024-09-28 20:49:28,1,7898946300017,1
2024-09-28 20:49:32,1,7898946300017,1
2024-09-28 20:50:53,1,7898946300017,1
2024-09-28 20:50:56,1,7898946300017,1
